Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"dropdown = driver.findElement(By.name(""service_type""))",Chrome 129.0.0.0,,,12-10-2024 21:34:12,12-10-2024 21:34:13,1.292s,PASSED
"dropdownStt = driver.findElement(By.name(""is_active""))",Chrome 129.0.0.0,,,12-10-2024 21:34:13,12-10-2024 21:34:13,0.225s,PASSED
"xpath(""//option[@value='DEPOSIT_TRANSFER_IB']"")).click()",Chrome 129.0.0.0,,,12-10-2024 21:34:13,12-10-2024 21:34:14,0.255s,PASSED
"xpath(""//option[@value=""0""]"")).click()",Chrome 129.0.0.0,,,12-10-2024 21:34:14,12-10-2024 21:34:14,0.245s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/searchBtn""))",Chrome 129.0.0.0,,,12-10-2024 21:34:14,12-10-2024 21:34:14,0.480s,PASSED
"xpathCollectionIB = ""//th/span[@class='font-bold col-teal']/i[@class='material-icons' and text()='check_circle']""",Chrome 129.0.0.0,,,12-10-2024 21:34:14,12-10-2024 21:34:14,0.000s,PASSED
"xpathSttInactive = ""//td//span[contains(text(),'Không hoạt động')]""",Chrome 129.0.0.0,,,12-10-2024 21:34:14,12-10-2024 21:34:14,0.001s,PASSED
CollectionIBs = new java.util.ArrayList(),Chrome 129.0.0.0,,,12-10-2024 21:34:14,12-10-2024 21:34:14,0.000s,PASSED
SttInactives = new java.util.ArrayList(),Chrome 129.0.0.0,,,12-10-2024 21:34:14,12-10-2024 21:34:14,0.001s,PASSED
CollectionIBs = driver.findElements(By.xpath(xpathCollectionIB)),Chrome 129.0.0.0,,,12-10-2024 21:34:14,12-10-2024 21:34:16,1.342s,PASSED
SttInactives = driver.findElements(By.xpath(xpathSttInactive)),Chrome 129.0.0.0,,,12-10-2024 21:34:16,12-10-2024 21:34:16,0.228s,PASSED
for (org.openqa.selenium.WebElement element : SttInactives),Chrome 129.0.0.0,,,12-10-2024 21:34:16,12-10-2024 21:34:16,0.036s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,12-10-2024 21:34:16,12-10-2024 21:34:16,0.001s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý dịch vụ merchant/TC_08_Kiểm tra chức năng search khi chọn dịch vụ là thu hộ Va,Chrome 129.0.0.0,,,12-10-2024 21:34:16,12-10-2024 21:34:34,17.573s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,12-10-2024 21:34:16,12-10-2024 21:34:18,2.294s,PASSED
waitTime = Integer.parseInt(waitSecond),Chrome 129.0.0.0,,,12-10-2024 21:34:18,12-10-2024 21:34:18,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:34:18,12-10-2024 21:34:24,5.645s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), waitTime, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:34:24,12-10-2024 21:34:28,3.556s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:34:28,12-10-2024 21:34:31,2.993s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,12-10-2024 21:34:31,12-10-2024 21:34:31,0.000s,PASSED
"dropdown = driver.findElement(By.name(""service_type""))",Chrome 129.0.0.0,,,12-10-2024 21:34:31,12-10-2024 21:34:32,1.157s,PASSED
"xpath(""//option[@value='DEPOSIT_TRANSFER_VA']"")).click()",Chrome 129.0.0.0,,,12-10-2024 21:34:32,12-10-2024 21:34:32,0.259s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/searchBtn""))",Chrome 129.0.0.0,,,12-10-2024 21:34:32,12-10-2024 21:34:32,0.281s,PASSED
"xpath = ""//label[contains(@for, 'bank_va_TECHCOMBANK')]""",Chrome 129.0.0.0,,,12-10-2024 21:34:32,12-10-2024 21:34:32,0.000s,PASSED
elements = new java.util.ArrayList(),Chrome 129.0.0.0,,,12-10-2024 21:34:32,12-10-2024 21:34:32,0.000s,PASSED
elements = driver.findElements(By.xpath(xpath)),Chrome 129.0.0.0,,,12-10-2024 21:34:32,12-10-2024 21:34:34,1.296s,PASSED
"println(""Số lượng phần tử: "" + elements.size())",Chrome 129.0.0.0,,,12-10-2024 21:34:34,12-10-2024 21:34:34,0.001s,PASSED
expectedElements = 24,Chrome 129.0.0.0,,,12-10-2024 21:34:34,12-10-2024 21:34:34,0.000s,PASSED
if (elements.size() == expectedElements),Chrome 129.0.0.0,,,12-10-2024 21:34:34,12-10-2024 21:34:34,0.002s,PASSED
