Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUser))),Chrome 129.0.0.0,,,13-10-2024 23:43:47,13-10-2024 23:43:57,9.973s,PASSED
xpath(xpathViRut)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:57,13-10-2024 23:43:57,0.269s,PASSED
xpath(xpathParentThuHo)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:57,13-10-2024 23:43:57,0.273s,PASSED
xpath(xpathDay)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:57,13-10-2024 23:43:58,0.480s,PASSED
xpath(xpathToday)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:58,13-10-2024 23:43:58,0.485s,PASSED
xpath(xpathBtnContinue)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:58,13-10-2024 23:43:59,0.261s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,13-10-2024 23:43:59,13-10-2024 23:43:59,0.001s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Rút tiền/TC_04_Kiểm tra khi nhập số tiền lớn hơn số dư khả dụng,Chrome 129.0.0.0,,,13-10-2024 23:43:59,13-10-2024 23:45:01,1m - 2.145s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,13-10-2024 23:43:59,13-10-2024 23:44:03,4.099s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,13-10-2024 23:44:03,13-10-2024 23:44:03,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:44:03,13-10-2024 23:44:04,0.930s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:44:04,13-10-2024 23:44:12,8.256s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/menuManagerMerchantAccount""))",Chrome 129.0.0.0,,,13-10-2024 23:44:12,13-10-2024 23:44:12,0.288s,PASSED
"waitForElementVisible(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/menuManagerMerchantService""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:44:12,13-10-2024 23:44:13,0.460s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), internal.GlobalVariable.waitSecond)",Chrome 129.0.0.0,,,13-10-2024 23:44:13,13-10-2024 23:44:13,0.001s,PASSED
menuManagerUserAccount = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathManagerListAccount))),Chrome 129.0.0.0,,,13-10-2024 23:44:13,13-10-2024 23:44:13,0.233s,PASSED
menuManagerUserAccount.click(),Chrome 129.0.0.0,,,13-10-2024 23:44:13,13-10-2024 23:44:13,0.034s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,13-10-2024 23:44:13,13-10-2024 23:44:16,2.833s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,13-10-2024 23:44:16,13-10-2024 23:44:16,0.009s,PASSED
accountBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathBtnAccount))),Chrome 129.0.0.0,,,13-10-2024 23:44:16,13-10-2024 23:44:16,0.242s,PASSED
accountBtn.click(),Chrome 129.0.0.0,,,13-10-2024 23:44:16,13-10-2024 23:44:16,0.103s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,13-10-2024 23:44:16,13-10-2024 23:44:16,0.248s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,13-10-2024 23:44:16,13-10-2024 23:44:17,0.154s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,13-10-2024 23:44:17,13-10-2024 23:44:17,0.265s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,13-10-2024 23:44:17,13-10-2024 23:44:17,0.491s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,13-10-2024 23:44:17,13-10-2024 23:44:18,0.733s,PASSED
xpath(xpathMoneyOff)).click(),Chrome 129.0.0.0,,,13-10-2024 23:44:18,13-10-2024 23:44:19,0.404s,PASSED
"wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(""//span[@class='filter-option pull-left'][normalize-space()='"" + username + ""']"")))",Chrome 129.0.0.0,,,13-10-2024 23:44:19,13-10-2024 23:44:26,7.226s,PASSED
xpath(xpathViRut)).click(),Chrome 129.0.0.0,,,13-10-2024 23:44:26,13-10-2024 23:44:26,0.263s,PASSED
sleep(1000),Chrome 129.0.0.0,,,13-10-2024 23:44:26,13-10-2024 23:44:27,1.010s,PASSED
xpath(xpathOptionThuho)).click(),Chrome 129.0.0.0,,,13-10-2024 23:44:27,13-10-2024 23:44:27,0.279s,PASSED
xpath(xpathDay)).click(),Chrome 129.0.0.0,,,13-10-2024 23:44:27,13-10-2024 23:44:28,0.473s,PASSED
xpath(xpathToday)).click(),Chrome 129.0.0.0,,,13-10-2024 23:44:28,13-10-2024 23:44:28,0.476s,PASSED
xpath(xpathBtnContinue)).click(),Chrome 129.0.0.0,,,13-10-2024 23:44:28,13-10-2024 23:44:29,0.259s,PASSED
try,Chrome 129.0.0.0,,,13-10-2024 23:44:29,13-10-2024 23:44:30,1.024s,PASSED
soDuKhaDung = driver.findElement(By.xpath(xpathSoDuVi)),Chrome 129.0.0.0,,,13-10-2024 23:44:30,13-10-2024 23:44:30,0.434s,PASSED
"value = soDuKhaDung.getAttribute(""value"")",Chrome 129.0.0.0,,,13-10-2024 23:44:30,13-10-2024 23:44:30,0.011s,PASSED
"println("">>>: "" + value)",Chrome 129.0.0.0,,,13-10-2024 23:44:30,13-10-2024 23:44:30,0.001s,PASSED
"availableBalances = Integer.parseInt(value.replace("","", """"))",Chrome 129.0.0.0,,,13-10-2024 23:44:30,13-10-2024 23:44:30,0.003s,PASSED
