Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
xpath(xpathBtnAccount))).click(),Chrome 129.0.0.0,,,07-10-2024 09:33:14,07-10-2024 09:33:18,3.973s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,07-10-2024 09:33:18,07-10-2024 09:33:19,0.543s,PASSED
"searchTextbox.sendKeys(""dannt11"")",Chrome 129.0.0.0,,,07-10-2024 09:33:19,07-10-2024 09:33:20,0.549s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,07-10-2024 09:33:20,07-10-2024 09:33:20,0.385s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,07-10-2024 09:33:20,07-10-2024 09:33:21,0.599s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathAccountName))),Chrome 129.0.0.0,,,07-10-2024 09:33:21,07-10-2024 09:33:21,0.786s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,07-10-2024 09:33:21,07-10-2024 09:33:22,0.270s,PASSED
xpath(xpathBtnDeposit)).click(),Chrome 129.0.0.0,,,07-10-2024 09:33:22,07-10-2024 09:33:23,0.906s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathTextAccount))),Chrome 129.0.0.0,,,07-10-2024 09:33:23,07-10-2024 09:33:31,8.783s,PASSED
xpath(xpathChonVi)).click(),Chrome 129.0.0.0,,,07-10-2024 09:33:31,07-10-2024 09:33:31,0.015s,ERROR
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,07-10-2024 09:33:31,07-10-2024 09:33:31,0.002s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_04_Không nhập số tiền và nhấn Xác nhận,Chrome 129.0.0.0,,,07-10-2024 09:33:31,07-10-2024 09:33:58,26.533s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,07-10-2024 09:33:31,07-10-2024 09:33:40,8.147s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,07-10-2024 09:33:40,07-10-2024 09:33:40,0.008s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:33:40,07-10-2024 09:33:41,1.489s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:33:41,07-10-2024 09:33:44,2.262s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:33:44,07-10-2024 09:33:46,2.283s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,07-10-2024 09:33:46,07-10-2024 09:33:46,0.004s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,07-10-2024 09:33:46,07-10-2024 09:33:49,2.810s,PASSED
xpath(xpathBtnAccount))).click(),Chrome 129.0.0.0,,,07-10-2024 09:33:49,07-10-2024 09:33:49,0.590s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,07-10-2024 09:33:49,07-10-2024 09:33:50,0.507s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,07-10-2024 09:33:50,07-10-2024 09:33:50,0.444s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,07-10-2024 09:33:50,07-10-2024 09:33:51,0.358s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,07-10-2024 09:33:51,07-10-2024 09:33:51,0.615s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathAccountName))),Chrome 129.0.0.0,,,07-10-2024 09:33:51,07-10-2024 09:33:52,0.728s,PASSED
xpath(xpathBtnDeposit)).click(),Chrome 129.0.0.0,,,07-10-2024 09:33:52,07-10-2024 09:33:53,0.748s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathTextAccount))),Chrome 129.0.0.0,,,07-10-2024 09:33:53,07-10-2024 09:33:58,5.187s,PASSED
xpath(xpathChonVi)).click(),Chrome 129.0.0.0,,,07-10-2024 09:33:58,07-10-2024 09:33:58,0.004s,ERROR
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,07-10-2024 09:33:58,07-10-2024 09:33:58,0.005s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_05_Nhập số tiền là ký tự đặc biệt và chữ nhấn Xác Nhận,Chrome 129.0.0.0,,,07-10-2024 09:33:58,07-10-2024 09:34:29,31.333s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,07-10-2024 09:33:58,07-10-2024 09:34:06,8.385s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,07-10-2024 09:34:07,07-10-2024 09:34:07,0.002s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:34:07,07-10-2024 09:34:08,1.585s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:34:08,07-10-2024 09:34:13,4.371s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:34:13,07-10-2024 09:34:14,1.300s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,07-10-2024 09:34:14,07-10-2024 09:34:14,0.003s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,07-10-2024 09:34:14,07-10-2024 09:34:17,3.030s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,07-10-2024 09:34:17,07-10-2024 09:34:17,0.021s,PASSED
xpath(xpathBtnAccount))).click(),Chrome 129.0.0.0,,,07-10-2024 09:34:17,07-10-2024 09:34:17,0.512s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,07-10-2024 09:34:17,07-10-2024 09:34:18,0.608s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,07-10-2024 09:34:18,07-10-2024 09:34:19,0.637s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,07-10-2024 09:34:19,07-10-2024 09:34:19,0.365s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,07-10-2024 09:34:19,07-10-2024 09:34:20,0.604s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathAccountName))),Chrome 129.0.0.0,,,07-10-2024 09:34:20,07-10-2024 09:34:20,0.772s,PASSED
